Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-17 09:30:00-05:00,95.37000274658203,96.97000122070312,94.72000122070312,95.07230377197266,13270330,0,0
2022-11-17 10:00:00-05:00,95.06500244140625,96.05999755859375,94.91000366210938,95.83889770507812,5558957,0,0
2022-11-17 10:30:00-05:00,95.83999633789062,95.8499984741211,95.28009796142578,95.36630249023438,3880610,0,0
2022-11-17 11:00:00-05:00,95.3499984741211,95.91000366210938,95.2699966430664,95.70050048828125,3780139,0,0
2022-11-17 11:30:00-05:00,95.69499969482422,96.30989837646484,95.5,96.2699966430664,4130261,0,0
2022-11-17 12:00:00-05:00,96.2666015625,96.44999694824219,95.75,95.8301010131836,4445509,0,0
2022-11-17 12:30:00-05:00,95.83000183105469,96.3499984741211,95.62999725341797,96.26000213623047,4015878,0,0
2022-11-17 13:00:00-05:00,96.26000213623047,96.47000122070312,95.95500183105469,95.98999786376953,3487284,0,0
2022-11-17 13:30:00-05:00,96.0,96.2699966430664,95.75,95.95189666748047,4979611,0,0
2022-11-17 14:00:00-05:00,95.95999908447266,96.0199966430664,95.12999725341797,95.21890258789062,3768413,0,0
2022-11-17 14:30:00-05:00,95.21820068359375,95.33999633789062,94.7300033569336,94.73999786376953,5153066,0,0
2022-11-17 15:00:00-05:00,94.7300033569336,94.80999755859375,94.02999877929688,94.11000061035156,7595233,0,0
2022-11-17 15:30:00-05:00,94.11000061035156,94.9000015258789,94.07550048828125,94.87000274658203,9718851,0,0
2022-11-18 09:30:00-05:00,95.125,95.44999694824219,94.55000305175781,94.66000366210938,10603525,0,0
2022-11-18 10:00:00-05:00,94.68000030517578,94.70259857177734,93.70999908447266,94.37239837646484,6808577,0,0
2022-11-18 10:30:00-05:00,94.37960052490234,94.5999984741211,93.79000091552734,93.87999725341797,4247274,0,0
2022-11-18 11:00:00-05:00,93.87999725341797,94.30000305175781,93.73999786376953,93.83999633789062,4196751,0,0
2022-11-18 11:30:00-05:00,93.83499908447266,94.11000061035156,93.3949966430664,93.5,3675285,0,0
2022-11-18 12:00:00-05:00,93.50499725341797,93.68000030517578,92.56999969482422,92.91999816894531,4943495,0,0
2022-11-18 12:30:00-05:00,92.91000366210938,93.05000305175781,92.4800033569336,92.76000213623047,4747033,0,0
2022-11-18 13:00:00-05:00,92.76000213623047,93.43000030517578,92.70999908447266,93.40499877929688,3063800,0,0
2022-11-18 13:30:00-05:00,93.41000366210938,93.47000122070312,92.87999725341797,93.11000061035156,3424880,0,0
2022-11-18 14:00:00-05:00,93.10040283203125,93.63690185546875,93.06999969482422,93.40290069580078,3562800,0,0
2022-11-18 14:30:00-05:00,93.41999816894531,93.55000305175781,93.04000091552734,93.45120239257812,3365913,0,0
2022-11-18 15:00:00-05:00,93.45020294189453,94.03839874267578,93.44999694824219,94.02999877929688,4363951,0,0
2022-11-18 15:30:00-05:00,94.04000091552734,94.41999816894531,93.8499984741211,94.1500015258789,8654605,0,0
2022-11-21 09:30:00-05:00,93.97000122070312,95.0199966430664,92.94090270996094,92.9800033569336,10035132,0,0
2022-11-21 10:00:00-05:00,92.9749984741211,93.05000305175781,91.86000061035156,91.9000015258789,8377468,0,0
2022-11-21 10:30:00-05:00,91.9000015258789,91.97000122070312,90.58999633789062,90.91999816894531,9520486,0,0
2022-11-21 11:00:00-05:00,90.92330169677734,91.80000305175781,90.81999969482422,91.47010040283203,6606679,0,0
2022-11-21 11:30:00-05:00,91.4749984741211,91.82499694824219,91.27999877929688,91.33499908447266,5356471,0,0
2022-11-21 12:00:00-05:00,91.33999633789062,91.54000091552734,90.91999816894531,90.94999694824219,4316203,0,0
2022-11-21 12:30:00-05:00,90.94840240478516,91.62000274658203,90.91999816894531,91.11000061035156,4143333,0,0
2022-11-21 13:00:00-05:00,91.11000061035156,91.98999786376953,90.94000244140625,91.94000244140625,4501262,0,0
2022-11-21 13:30:00-05:00,91.93499755859375,92.30000305175781,91.76000213623047,91.78060150146484,4369434,0,0
2022-11-21 14:00:00-05:00,91.79000091552734,92.02200317382812,91.66449737548828,91.88999938964844,3345361,0,0
2022-11-21 14:30:00-05:00,91.89990234375,92.11000061035156,91.5999984741211,92.0,3798016,0,0
2022-11-21 15:00:00-05:00,91.98999786376953,92.38999938964844,91.94999694824219,92.19000244140625,4200236,0,0
2022-11-21 15:30:00-05:00,92.19999694824219,92.66000366210938,92.13999938964844,92.44999694824219,7445438,0,0
2022-11-22 09:30:00-05:00,92.39070129394531,92.58000183105469,90.87000274658203,91.30909729003906,10998608,0,0
2022-11-22 10:00:00-05:00,91.29000091552734,92.9000015258789,91.16000366210938,92.7698974609375,7471191,0,0
2022-11-22 10:30:00-05:00,92.76499938964844,93.06999969482422,91.95999908447266,92.94999694824219,5237046,0,0
2022-11-22 11:00:00-05:00,92.94999694824219,93.12000274658203,92.52339935302734,92.80000305175781,3712091,0,0
2022-11-22 11:30:00-05:00,92.79209899902344,92.79209899902344,92.22000122070312,92.5199966430664,2882969,0,0
2022-11-22 12:00:00-05:00,92.51000213623047,93.0199966430664,92.48919677734375,92.79820251464844,2774923,0,0
2022-11-22 12:30:00-05:00,92.79850006103516,92.93000030517578,92.6500015258789,92.74500274658203,2679902,0,0
2022-11-22 13:00:00-05:00,92.74500274658203,93.20989990234375,92.62200164794922,93.07009887695312,2554593,0,0
2022-11-22 13:30:00-05:00,93.08999633789062,93.3499984741211,93.05999755859375,93.1050033569336,2436653,0,0
2022-11-22 14:00:00-05:00,93.11000061035156,93.33000183105469,92.6500015258789,92.78500366210938,2730972,0,0
2022-11-22 14:30:00-05:00,92.78500366210938,92.93550109863281,92.43000030517578,92.70500183105469,2630122,0,0
2022-11-22 15:00:00-05:00,92.70040130615234,92.94999694824219,92.66000366210938,92.89820098876953,2783483,0,0
2022-11-22 15:30:00-05:00,92.9000015258789,93.33000183105469,92.83999633789062,93.20500183105469,5292327,0,0
2022-11-23 09:30:00-05:00,93.23999786376953,93.81999969482422,92.83000183105469,93.30999755859375,10053760,0,0
2022-11-23 10:00:00-05:00,93.33000183105469,93.9000015258789,93.0,93.74500274658203,4639472,0,0
2022-11-23 10:30:00-05:00,93.73999786376953,94.16999816894531,93.56999969482422,94.10199737548828,4652508,0,0
2022-11-23 11:00:00-05:00,94.0999984741211,94.54000091552734,93.99500274658203,94.43000030517578,4302305,0,0
2022-11-23 11:30:00-05:00,94.42500305175781,94.42500305175781,93.45999908447266,93.61000061035156,3356888,0,0
2022-11-23 12:00:00-05:00,93.6050033569336,93.91999816894531,93.48999786376953,93.69000244140625,2526670,0,0
2022-11-23 12:30:00-05:00,93.69000244140625,93.7699966430664,92.8499984741211,93.04000091552734,3090152,0,0
2022-11-23 13:00:00-05:00,93.04989624023438,93.56999969482422,92.94999694824219,93.51529693603516,2695371,0,0
2022-11-23 13:30:00-05:00,93.51190185546875,93.73999786376953,93.43000030517578,93.58999633789062,2024001,0,0
2022-11-23 14:00:00-05:00,93.61609649658203,94.41999816894531,93.25,94.15989685058594,4968425,0,0
2022-11-23 14:30:00-05:00,94.16000366210938,94.43000030517578,93.80999755859375,94.22039794921875,3010393,0,0
2022-11-23 15:00:00-05:00,94.22149658203125,94.58000183105469,94.0199966430664,94.3499984741211,3171043,0,0
2022-11-23 15:30:00-05:00,94.34529876708984,94.3499984741211,93.93000030517578,94.18000030517578,5567222,0,0
2022-11-25 09:30:00-05:00,93.79000091552734,94.0,93.06500244140625,93.44499969482422,6264245,0,0
2022-11-25 10:00:00-05:00,93.44999694824219,94.3019027709961,93.3499984741211,93.9800033569336,5475607,0,0
2022-11-25 10:30:00-05:00,93.95999908447266,94.23999786376953,93.75,93.82250213623047,3425324,0,0
2022-11-25 11:00:00-05:00,93.83000183105469,94.43000030517578,93.52999877929688,93.53900146484375,4708444,0,0
2022-11-25 11:30:00-05:00,93.53009796142578,93.8949966430664,93.37000274658203,93.67500305175781,2907830,0,0
2022-11-25 12:00:00-05:00,93.67030334472656,93.97000122070312,93.51000213623047,93.94229888916016,3052279,0,0
2022-11-25 12:30:00-05:00,93.94860076904297,94.12999725341797,93.7699966430664,93.93009948730469,2534341,0,0
2022-11-25 13:00:00-05:00,93.41000366210938,93.71720123291016,93.33999633789062,93.40499877929688,0,0,0
2022-11-28 09:30:00-05:00,94.01000213623047,96.4000015258789,94.01000213623047,95.0199966430664,15225082,0,0
2022-11-28 10:00:00-05:00,95.01000213623047,95.52999877929688,94.0,94.17269897460938,7331313,0,0
2022-11-28 10:30:00-05:00,94.16999816894531,94.4000015258789,93.80999755859375,94.114501953125,5211351,0,0
2022-11-28 11:00:00-05:00,94.11000061035156,94.85990142822266,94.08000183105469,94.44999694824219,5303022,0,0
2022-11-28 11:30:00-05:00,94.44999694824219,95.23999786376953,94.3499984741211,95.20500183105469,4710558,0,0
2022-11-28 12:00:00-05:00,95.20500183105469,95.25,94.30999755859375,94.47000122070312,4908019,0,0
2022-11-28 12:30:00-05:00,94.47000122070312,94.9800033569336,94.38999938964844,94.43550109863281,2889872,0,0
2022-11-28 13:00:00-05:00,94.43000030517578,94.58000183105469,94.18000030517578,94.40499877929688,3103158,0,0
2022-11-28 13:30:00-05:00,94.40809631347656,94.44999694824219,93.8499984741211,93.86499786376953,3006751,0,0
2022-11-28 14:00:00-05:00,93.86000061035156,94.08999633789062,93.68000030517578,94.00279998779297,3652846,0,0
2022-11-28 14:30:00-05:00,94.00990295410156,94.21499633789062,93.88999938964844,93.99500274658203,2879659,0,0
2022-11-28 15:00:00-05:00,93.98999786376953,94.1072998046875,93.4749984741211,93.53990173339844,4256864,0,0
2022-11-28 15:30:00-05:00,93.54000091552734,94.05999755859375,93.43000030517578,93.95999908447266,6426360,0,0
2022-11-29 09:30:00-05:00,94.04000091552734,94.41000366210938,92.95999908447266,93.20999908447266,9172089,0,0
2022-11-29 10:00:00-05:00,93.20999908447266,93.5999984741211,92.70099639892578,93.45500183105469,5880579,0,0
2022-11-29 10:30:00-05:00,93.45500183105469,93.54000091552734,92.4800033569336,92.5199966430664,5349581,0,0
2022-11-29 11:00:00-05:00,92.5199966430664,92.58999633789062,91.44000244140625,92.01000213623047,7409565,0,0
2022-11-29 11:30:00-05:00,92.0000991821289,92.44999694824219,91.87999725341797,92.41000366210938,5084949,0,0
2022-11-29 12:00:00-05:00,92.41000366210938,92.4176025390625,92.11000061035156,92.13770294189453,2699185,0,0
2022-11-29 12:30:00-05:00,92.13500213623047,92.5999984741211,92.0,92.36000061035156,2855891,0,0
2022-11-29 13:00:00-05:00,92.35289764404297,92.4000015258789,91.69999694824219,91.71499633789062,3047938,0,0
2022-11-29 13:30:00-05:00,91.72000122070312,92.26000213623047,91.69000244140625,92.23999786376953,2964329,0,0
2022-11-29 14:00:00-05:00,92.25,92.56999969482422,92.05000305175781,92.0624008178711,3427509,0,0
2022-11-29 14:30:00-05:00,92.06999969482422,92.38999938964844,91.9749984741211,92.37010192871094,2631197,0,0
2022-11-29 15:00:00-05:00,92.37989807128906,92.58000183105469,92.20999908447266,92.37750244140625,3296384,0,0
2022-11-29 15:30:00-05:00,92.37999725341797,92.60749816894531,92.1500015258789,92.4000015258789,6007312,0,0
2022-11-30 09:30:00-05:00,92.47000122070312,92.80999755859375,91.55999755859375,92.62000274658203,11619521,0,0
2022-11-30 10:00:00-05:00,92.62999725341797,93.13999938964844,92.05000305175781,92.68000030517578,6030585,0,0
2022-11-30 10:30:00-05:00,92.69000244140625,92.69999694824219,91.9800033569336,92.1050033569336,3763878,0,0
2022-11-30 11:00:00-05:00,92.11000061035156,92.47000122070312,91.9800033569336,92.23169708251953,3009233,0,0
2022-11-30 11:30:00-05:00,92.23500061035156,92.41999816894531,92.07980346679688,92.1050033569336,2734630,0,0
2022-11-30 12:00:00-05:00,92.11000061035156,92.18000030517578,91.56999969482422,91.8052978515625,3016273,0,0
2022-11-30 12:30:00-05:00,91.80000305175781,91.9000015258789,91.5250015258789,91.80999755859375,2558759,0,0
2022-11-30 13:00:00-05:00,91.80000305175781,92.05000305175781,91.76000213623047,91.86499786376953,2446180,0,0
2022-11-30 13:30:00-05:00,91.87000274658203,93.7699966430664,91.6500015258789,93.6500015258789,9776214,0,0
2022-11-30 14:00:00-05:00,93.6500015258789,95.44000244140625,93.63999938964844,95.26799774169922,10573643,0,0
2022-11-30 14:30:00-05:00,95.26000213623047,95.33000183105469,94.18000030517578,94.57499694824219,7014371,0,0
2022-11-30 15:00:00-05:00,94.56999969482422,95.75,94.44999694824219,95.72000122070312,6467822,0,0
2022-11-30 15:30:00-05:00,95.71499633789062,96.54000091552734,95.62000274658203,96.54000091552734,13643958,0,0
2022-12-01 09:30:00-05:00,96.54499816894531,97.2300033569336,95.95999908447266,96.77010345458984,11314592,0,0
2022-12-01 10:00:00-05:00,96.80999755859375,97.1500015258789,94.91999816894531,95.12010192871094,7666712,0,0
2022-12-01 10:30:00-05:00,95.12650299072266,96.62999725341797,95.0250015258789,96.61869812011719,5295643,0,0
2022-12-01 11:00:00-05:00,96.62999725341797,97.0,95.91000366210938,96.30000305175781,6647950,0,0
2022-12-01 11:30:00-05:00,96.29000091552734,96.56999969482422,95.9800033569336,96.19499969482422,3334803,0,0
2022-12-01 12:00:00-05:00,96.19999694824219,96.33000183105469,95.80000305175781,96.19999694824219,2854969,0,0
2022-12-01 12:30:00-05:00,96.19999694824219,96.3499984741211,95.75,95.94999694824219,2484855,0,0
