,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-06-17 09:30:00-04:00,106.53499603271484,108.0094985961914,106.53499603271484,106.72099304199219,554415,0,0.0
2022-06-17 10:30:00-04:00,106.6624984741211,107.55975341796875,105.62852478027344,107.36700439453125,176466,0,0.0
2022-06-17 11:30:00-04:00,107.44999694824219,107.5574951171875,106.59300231933594,106.70999908447266,147016,0,0.0
2022-06-17 12:30:00-04:00,106.70849609375,108.55999755859375,106.59000396728516,108.13175201416016,136928,0,0.0
2022-06-17 13:30:00-04:00,108.1148910522461,109.24949645996094,108.09849548339844,109.0,199201,0,0.0
2022-06-17 14:30:00-04:00,108.93800354003906,108.9905014038086,107.92950439453125,108.57950592041016,176362,0,0.0
2022-06-17 15:30:00-04:00,108.5925064086914,108.68199157714844,107.72650146484375,107.84200286865234,303466,0,0.0
2022-06-21 09:30:00-04:00,109.44999694824219,112.35899353027344,109.44999694824219,112.14200592041016,604533,0,0.0
2022-06-21 10:30:00-04:00,112.15999603271484,112.6729965209961,111.84449768066406,112.2550048828125,251961,0,0.0
2022-06-21 11:30:00-04:00,112.25799560546875,112.56050109863281,111.8185043334961,112.07099914550781,189708,0,0.0
2022-06-21 12:30:00-04:00,112.01850891113281,112.3125,111.90150451660156,112.1935043334961,152040,0,0.0
2022-06-21 13:30:00-04:00,112.2509994506836,112.34849548339844,111.7490005493164,111.9417495727539,129837,0,0.0
2022-06-21 14:30:00-04:00,111.94224548339844,112.40899658203125,111.77099609375,112.20548248291016,151051,0,0.0
2022-06-21 15:30:00-04:00,112.23500061035156,112.46875,111.80000305175781,111.9990005493164,176046,0,0.0
2022-06-22 09:30:00-04:00,111.16300201416016,113.4574966430664,110.72428131103516,113.4574966430664,281929,0,0.0
2022-06-22 10:30:00-04:00,113.4000015258789,113.69149017333984,112.64200592041016,113.0364990234375,149409,0,0.0
2022-06-22 11:30:00-04:00,112.94549560546875,113.25300598144531,112.24825286865234,112.86524963378906,134738,0,0.0
2022-06-22 12:30:00-04:00,112.85624694824219,113.541748046875,112.76899719238281,113.34574890136719,104428,0,0.0
2022-06-22 13:30:00-04:00,113.4227523803711,113.76949310302734,113.05875396728516,113.26790618896484,96462,0,0.0
2022-06-22 14:30:00-04:00,113.37049865722656,113.48899841308594,112.5,112.58299255371094,92298,0,0.0
2022-06-22 15:30:00-04:00,112.5364990234375,112.61700439453125,111.77149963378906,112.0165023803711,148174,0,0.0
2022-06-23 09:30:00-04:00,112.94999694824219,112.95600891113281,111.5219955444336,112.50325012207031,261116,0,0.0
2022-06-23 10:30:00-04:00,112.58100891113281,113.19649505615234,112.38600158691406,112.62149810791016,118934,0,0.0
2022-06-23 11:30:00-04:00,112.67649841308594,112.8425064086914,111.78299713134766,112.18399810791016,99648,0,0.0
2022-06-23 12:30:00-04:00,112.18174743652344,112.25,111.18000793457031,111.2772445678711,132695,0,0.0
2022-06-23 13:30:00-04:00,111.27950286865234,111.80000305175781,111.02900695800781,111.79000091552734,117204,0,0.0
2022-06-23 14:30:00-04:00,111.75150299072266,112.39399719238281,111.75150299072266,112.33125305175781,136060,0,0.0
2022-06-23 15:30:00-04:00,112.33050537109375,113.10250091552734,112.33050537109375,112.68449401855469,185054,0,0.0
2022-06-24 09:30:00-04:00,113.6030044555664,117.7925033569336,113.6030044555664,117.10224914550781,448930,0,0.0
2022-06-24 10:30:00-04:00,117.0634994506836,117.3270034790039,116.56550598144531,117.08349609375,196288,0,0.0
2022-06-24 11:30:00-04:00,117.08349609375,117.3740005493164,116.92399597167969,117.22249603271484,125282,0,0.0
2022-06-24 12:30:00-04:00,117.25,117.3604965209961,116.9000015258789,117.01600646972656,113366,0,0.0
2022-06-24 13:30:00-04:00,117.0,117.2750015258789,116.92449951171875,117.2306900024414,128757,0,0.0
2022-06-24 14:30:00-04:00,117.18800354003906,117.8949966430664,117.0999984741211,117.77774810791016,182391,0,0.0
2022-06-24 15:30:00-04:00,117.77750396728516,118.63749694824219,117.67475891113281,118.58000183105469,322479,0,0.0
2022-06-27 09:30:00-04:00,118.9124984741211,119.0948715209961,117.34000396728516,117.947998046875,523444,0,0.0
2022-06-27 10:30:00-04:00,117.92924499511719,118.4625015258789,117.52799987792969,117.93550109863281,183972,0,0.0
2022-06-27 11:30:00-04:00,117.9264907836914,117.98299407958984,116.78349304199219,116.9104995727539,142222,0,0.0
2022-06-27 12:30:00-04:00,116.89100646972656,117.24849700927734,116.5997543334961,117.0,125699,0,0.0
2022-06-27 13:30:00-04:00,116.98100280761719,116.98100280761719,116.30586242675781,116.40400695800781,103483,0,0.0
2022-06-27 14:30:00-04:00,116.47700500488281,116.70149993896484,116.08349609375,116.54300689697266,123136,0,0.0
2022-06-27 15:30:00-04:00,116.48249816894531,116.88175201416016,116.00074768066406,116.64250183105469,173482,0,0.0
2022-06-28 09:30:00-04:00,116.35099792480469,117.85649108886719,115.3187484741211,115.4155044555664,329596,0,0.0
2022-06-28 10:30:00-04:00,115.38999938964844,115.38999938964844,114.39100646972656,114.39100646972656,194758,0,0.0
2022-06-28 11:30:00-04:00,114.41349792480469,114.55400085449219,113.145751953125,113.33349609375,168145,0,0.0
2022-06-28 12:30:00-04:00,113.33349609375,113.65799713134766,112.82600402832031,113.1772689819336,122961,0,0.0
2022-06-28 13:30:00-04:00,113.177001953125,113.3074951171875,112.875,113.3074951171875,96401,0,0.0
2022-06-28 14:30:00-04:00,113.3280029296875,113.42250061035156,112.6834945678711,113.04850006103516,136379,0,0.0
2022-06-28 15:30:00-04:00,113.01600646972656,113.26600646972656,112.4439926147461,112.57149505615234,210013,0,0.0
2022-06-29 09:30:00-04:00,112.14849853515625,113.66450500488281,111.68949890136719,112.78599548339844,233392,0,0.0
2022-06-29 10:30:00-04:00,112.88399505615234,113.0999984741211,112.25300598144531,112.5719985961914,113427,0,0.0
2022-06-29 11:30:00-04:00,112.59150695800781,113.02900695800781,111.7249984741211,111.8237533569336,89482,0,0.0
2022-06-29 12:30:00-04:00,111.8449935913086,112.21150207519531,111.68719482421875,111.91650390625,88993,0,0.0
2022-06-29 13:30:00-04:00,111.81999206542969,112.34749603271484,111.75374603271484,112.0199966430664,78724,0,0.0
2022-06-29 14:30:00-04:00,111.93949890136719,112.4000015258789,111.55400085449219,112.4000015258789,82399,0,0.0
2022-06-29 15:30:00-04:00,112.38700103759766,112.47850036621094,111.8397445678711,112.2564926147461,131375,0,0.0
