,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-17 09:30:00-05:00,133.66749572753906,133.7949981689453,132.42250061035156,133.00999450683594,1428283,0.0,0.0
2020-12-17 10:30:00-05:00,133.0175018310547,133.47694396972656,132.33834838867188,132.75,874132,0.0,0.0
2020-12-17 11:30:00-05:00,132.75,132.7637481689453,131.78500366210938,132.59750366210938,633472,0.0,0.0
2020-12-17 12:30:00-05:00,132.5850067138672,133.04217529296875,132.39999389648438,132.80250549316406,417359,0.0,0.0
2020-12-17 13:30:00-05:00,132.7949981689453,133.52000427246094,132.72250366210938,133.2449951171875,426003,0.0,0.0
2020-12-17 14:30:00-05:00,133.24424743652344,133.40496826171875,132.6929931640625,132.82000732421875,432918,0.0,0.0
2020-12-17 15:30:00-05:00,132.78750610351562,133.45249938964844,132.64500427246094,133.4375,565127,0.0,0.0
2020-12-18 09:30:00-05:00,133.7899932861328,134.0500030517578,132.29502868652344,132.7050018310547,1683451,0.0,0.0
2020-12-18 10:30:00-05:00,132.70179748535156,132.9149932861328,132.3074951171875,132.4021453857422,583836,0.0,0.0
2020-12-18 11:30:00-05:00,132.35000610351562,132.6199951171875,132.14999389648438,132.4250030517578,472089,0.0,0.0
2020-12-18 12:30:00-05:00,132.41749572753906,132.5,132.125,132.35592651367188,363255,0.0,0.0
2020-12-18 13:30:00-05:00,132.3699951171875,132.38250732421875,131.92250061035156,132.0625,583218,0.0,0.0
2020-12-18 14:30:00-05:00,132.0625,132.25,130.9375,130.9375,827575,0.0,0.0
2020-12-18 15:30:00-05:00,130.97125244140625,132.75,130.7050018310547,132.65249633789062,1507926,0.0,0.0
2020-12-21 09:30:00-05:00,130.74749755859375,131.91250610351562,129.80250549316406,130.37750244140625,1804718,0.0,0.0
2020-12-21 10:30:00-05:00,130.3350067138672,131.2324981689453,129.6750030517578,131.09249877929688,819016,0.0,0.0
2020-12-21 11:30:00-05:00,131.12124633789062,132.86000061035156,131.09500122070312,132.8312530517578,1057756,0.0,0.0
2020-12-21 12:30:00-05:00,132.8324432373047,133.4949951171875,132.7624969482422,132.97999572753906,691122,0.0,0.0
2020-12-21 13:30:00-05:00,133.0,133.6999969482422,133.0,133.36038208007812,465768,0.0,0.0
2020-12-21 14:30:00-05:00,133.34750366210938,133.45750427246094,132.875,133.1649932861328,385936,0.0,0.0
2020-12-21 15:30:00-05:00,133.15750122070312,133.36000061035156,132.56500244140625,133.33999633789062,793680,0.0,0.0
2020-12-22 09:30:00-05:00,133.1925048828125,133.3724822998047,131.9219970703125,131.9698944091797,1151492,0.0,0.0
2020-12-22 10:30:00-05:00,131.9499969482422,132.5614776611328,131.64999389648438,131.7482452392578,621566,0.0,0.0
2020-12-22 11:30:00-05:00,131.7412567138672,131.7412567138672,130.53880310058594,131.41000366210938,766416,0.0,0.0
2020-12-22 12:30:00-05:00,131.4600067138672,132.34500122070312,131.4600067138672,132.12750244140625,354392,0.0,0.0
2020-12-22 13:30:00-05:00,132.11000061035156,132.625,132.11000061035156,132.5437469482422,323102,0.0,0.0
