,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 09:30:00-05:00,605.6099853515625,609.989990234375,596.2999877929688,597.9600219726562,713225,0,0
2022-01-03 10:30:00-05:00,598.0,599.510009765625,593.8499755859375,594.0999755859375,334181,0,0
2022-01-03 11:30:00-05:00,594.22998046875,594.399169921875,590.5599975585938,592.4550170898438,403869,0,0
2022-01-03 12:30:00-05:00,592.4299926757812,596.280029296875,591.8499755859375,595.6599731445312,256785,0,0
2022-01-03 13:30:00-05:00,595.8699951171875,599.5999755859375,595.239990234375,598.260009765625,220099,0,0
2022-01-03 14:30:00-05:00,598.1799926757812,599.1699829101562,597.1500244140625,598.75,271256,0,0
2022-01-03 15:30:00-05:00,598.719970703125,599.8900146484375,595.8800048828125,597.3699951171875,475485,0,0
2022-01-04 09:30:00-05:00,599.9099731445312,600.409912109375,590.0,593.3099975585938,712853,0,0
2022-01-04 10:30:00-05:00,593.1799926757812,593.5700073242188,582.5499877929688,584.97998046875,754486,0,0
2022-01-04 11:30:00-05:00,584.97998046875,589.3948974609375,583.1900024414062,583.9450073242188,463594,0,0
2022-01-04 12:30:00-05:00,583.9500122070312,586.9299926757812,583.3200073242188,584.5999755859375,517677,0,0
2022-01-04 13:30:00-05:00,584.469970703125,584.47998046875,581.5999755859375,582.2000122070312,336193,0,0
2022-01-04 14:30:00-05:00,582.1699829101562,589.9299926757812,582.1699829101562,589.9299926757812,451336,0,0
2022-01-04 15:30:00-05:00,589.7899780273438,593.0999755859375,589.72998046875,590.9600219726562,622245,0,0
2022-01-05 09:30:00-05:00,592.0,592.8400268554688,584.8599853515625,588.7349853515625,443722,0,0
2022-01-05 10:30:00-05:00,588.0399780273438,588.177978515625,584.3400268554688,585.219970703125,311215,0,0
2022-01-05 11:30:00-05:00,585.27001953125,585.6599731445312,581.5108032226562,581.655029296875,252069,0,0
2022-01-05 12:30:00-05:00,581.739990234375,582.0599975585938,574.5999755859375,577.2050170898438,466282,0,0
2022-01-05 13:30:00-05:00,577.1900024414062,579.4199829101562,574.3200073242188,575.3099975585938,598750,0,0
2022-01-05 14:30:00-05:00,575.3400268554688,577.3200073242188,567.8699951171875,569.97998046875,592385,0,0
2022-01-05 15:30:00-05:00,569.8699951171875,572.0499877929688,566.8800048828125,567.0399780273438,808596,0,0
2022-01-06 09:30:00-05:00,555.219970703125,563.3599853515625,542.010009765625,550.7150268554688,2174618,0,0
2022-01-06 10:30:00-05:00,550.4299926757812,557.9600219726562,549.18798828125,556.2999877929688,767453,0,0
2022-01-06 11:30:00-05:00,556.6500244140625,558.510009765625,553.5549926757812,558.239990234375,579605,0,0
2022-01-06 12:30:00-05:00,558.0800170898438,559.0,554.219970703125,554.875,328138,0,0
2022-01-06 13:30:00-05:00,554.8790283203125,556.72998046875,553.3599853515625,555.1199951171875,363985,0,0
2022-01-06 14:30:00-05:00,555.0399780273438,556.1649780273438,552.5765991210938,553.7100219726562,373075,0,0
2022-01-06 15:30:00-05:00,553.7050170898438,554.489990234375,551.5349731445312,553.2899780273438,643105,0,0
2022-01-07 09:30:00-05:00,548.6099853515625,552.3099975585938,544.5800170898438,545.7000122070312,666357,0,0
2022-01-07 10:30:00-05:00,545.47998046875,546.469970703125,540.3099975585938,544.2650146484375,457802,0,0
2022-01-07 11:30:00-05:00,544.2000122070312,544.8292236328125,541.8800048828125,543.0900268554688,302391,0,0
2022-01-07 12:30:00-05:00,543.030029296875,543.64501953125,541.0,541.5841064453125,249765,0,0
2022-01-07 13:30:00-05:00,541.489990234375,542.5700073242188,538.217529296875,539.3975219726562,348386,0,0
2022-01-07 14:30:00-05:00,539.280029296875,541.489990234375,538.3300170898438,538.969970703125,354134,0,0
2022-01-07 15:30:00-05:00,538.8557739257812,542.989990234375,538.8557739257812,541.0599975585938,599072,0,0
2022-01-10 09:30:00-05:00,536.3150024414062,543.6900024414062,530.4398193359375,532.6400146484375,1116458,0,0
2022-01-10 10:30:00-05:00,532.5900268554688,532.989990234375,527.5599975585938,532.989990234375,517910,0,0
2022-01-10 11:30:00-05:00,532.719970703125,533.3300170898438,526.8099975585938,527.2489013671875,371125,0,0
2022-01-10 12:30:00-05:00,527.0,533.27001953125,526.3200073242188,532.7000122070312,261669,0,0
2022-01-10 13:30:00-05:00,532.531982421875,536.530029296875,531.8200073242188,535.8900146484375,298967,0,0
2022-01-10 14:30:00-05:00,535.9099731445312,537.3200073242188,532.6199951171875,535.5889282226562,312729,0,0
2022-01-10 15:30:00-05:00,535.3200073242188,540.5900268554688,534.3300170898438,539.7100219726562,530591,0,0
2022-01-11 09:30:00-05:00,536.3599853515625,539.0,532.1699829101562,534.8599853515625,638717,0,0
2022-01-11 10:30:00-05:00,534.9099731445312,539.6699829101562,530.0700073242188,539.469970703125,407483,0,0
2022-01-11 11:30:00-05:00,539.1799926757812,543.9099731445312,537.9199829101562,539.7999877929688,360233,0,0
2022-01-11 12:30:00-05:00,539.5,542.8599853515625,538.4199829101562,541.8800048828125,276952,0,0
2022-01-11 13:30:00-05:00,541.8049926757812,542.8200073242188,539.7899780273438,540.9149780273438,321639,0,0
2022-01-11 14:30:00-05:00,540.875,541.9400024414062,539.6215209960938,540.6699829101562,368705,0,0
