Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-17 09:30:00-05:00,294.7200012207031,296.44989013671875,292.2799987792969,294.1099853515625,1363627,0,0
2022-11-17 09:45:00-05:00,293.9800109863281,294.2799987792969,291.5199890136719,291.80999755859375,579572,0,0
2022-11-17 10:00:00-05:00,291.9100036621094,293.44000244140625,291.5390930175781,292.1000061035156,418164,0,0
2022-11-17 10:15:00-05:00,292.07000732421875,294.0,291.989990234375,293.1437072753906,465454,0,0
2022-11-17 10:30:00-05:00,293.0,294.1000061035156,291.0,293.6400146484375,439526,0,0
2022-11-17 10:45:00-05:00,293.4599914550781,294.4999084472656,292.1200866699219,293.875,296808,0,0
2022-11-17 11:00:00-05:00,293.7900085449219,295.0,293.6600036621094,293.82000732421875,252865,0,0
2022-11-17 11:15:00-05:00,293.8216857910156,295.2900085449219,292.8399963378906,295.010009765625,214244,0,0
2022-11-17 11:30:00-05:00,295.05999755859375,296.29998779296875,294.6099853515625,295.0199890136719,281498,0,0
2022-11-17 11:45:00-05:00,295.02081298828125,296.0,294.3599853515625,295.75,324421,0,0
2022-11-17 12:00:00-05:00,295.7799987792969,298.20001220703125,295.7200012207031,297.5,549756,0,0
2022-11-17 12:15:00-05:00,297.4599914550781,297.7698974609375,296.2099914550781,296.2099914550781,160651,0,0
2022-11-17 12:30:00-05:00,296.2699890136719,298.3399963378906,296.1600036621094,298.2200927734375,246203,0,0
2022-11-17 12:45:00-05:00,298.32000732421875,298.9599914550781,297.6700134277344,298.67999267578125,272784,0,0
2022-11-17 13:00:00-05:00,298.7200012207031,299.82000732421875,298.5,299.1099853515625,267667,0,0
2022-11-17 13:15:00-05:00,299.16461181640625,299.2699890136719,297.56549072265625,297.6199951171875,166162,0,0
2022-11-17 13:30:00-05:00,297.7349853515625,299.04998779296875,297.54998779296875,298.6499938964844,153993,0,0
2022-11-17 13:45:00-05:00,298.6300048828125,298.7398986816406,297.29998779296875,298.5,156773,0,0
2022-11-17 14:00:00-05:00,298.44000244140625,299.1000061035156,296.7099914550781,297.0799865722656,213289,0,0
2022-11-17 14:15:00-05:00,297.1885070800781,297.1885070800781,295.9599914550781,296.489990234375,176277,0,0
2022-11-17 14:30:00-05:00,296.61920166015625,297.2699890136719,295.7799987792969,296.57501220703125,221022,0,0
2022-11-17 14:45:00-05:00,296.46258544921875,296.7699890136719,295.7200012207031,295.8450012207031,222225,0,0
2022-11-17 15:00:00-05:00,295.9100036621094,296.04998779296875,294.25,294.3699951171875,242495,0,0
2022-11-17 15:15:00-05:00,294.32000732421875,294.4100036621094,293.1300048828125,293.7200012207031,280413,0,0
2022-11-17 15:30:00-05:00,293.6650085449219,295.30999755859375,293.6300048828125,294.8599853515625,346427,0,0
2022-11-17 15:45:00-05:00,294.8599853515625,295.44000244140625,294.5,295.3599853515625,901731,0,0
2022-11-18 09:30:00-05:00,295.17999267578125,295.25,293.1099853515625,294.810302734375,754867,0,0
2022-11-18 09:45:00-05:00,294.6650085449219,295.0,292.6715087890625,293.04998779296875,415735,0,0
2022-11-18 10:00:00-05:00,292.94500732421875,292.94500732421875,289.489990234375,291.0616149902344,541075,0,0
2022-11-18 10:15:00-05:00,291.5799865722656,292.77178955078125,291.5339050292969,292.70489501953125,376993,0,0
