Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-17 00:00:00-05:00,279.5885519513482,288.9497930071609,277.3406540482914,277.7502746582031,71375800,0.0,0
2021-12-20 00:00:00-05:00,272.7948835443314,281.17705959735184,271.19640277834606,276.9310302734375,46184700,0.0,0
2021-12-21 00:00:00-05:00,283.47487268233647,290.92792424958066,273.7539835954573,290.47833251953125,52438500,0.0,0
2021-12-22 00:00:00-05:00,288.64010059248125,295.2738815733061,284.22421639245385,293.725341796875,39518400,0.0,0
2021-12-23 00:00:00-05:00,297.27199688860406,300.30916525621336,294.03503366768,296.1230773925781,34302200,0.0,0
2021-12-27 00:00:00-05:00,296.3229177616325,310.57957552947454,296.123092409118,309.1609191894531,40368600,0.0,0
2021-12-28 00:00:00-05:00,312.8274825121881,313.00730704116523,299.8396269421967,302.9367370605469,42059100,0.0,0
2021-12-29 00:00:00-05:00,302.44719648663914,305.1946273991819,293.3856624868034,299.729736328125,34313900,0.0,0
2021-12-30 00:00:00-05:00,297.991339839945,304.2854725603844,295.1240259236743,295.5835876464844,30886400,0.0,0
2021-12-31 00:00:00-05:00,296.4627835976362,300.019455500833,293.03599513013484,293.8352355957031,26653000,0.0,0
2022-01-03 00:00:00-05:00,297.87148028994346,306.82310186547835,297.57177272734145,300.9286193847656,39154700,0.0,0
2022-01-04 00:00:00-05:00,302.4871480801177,304.39536745964136,283.22516024329053,292.6263732910156,52715400,0.0,0
2022-01-05 00:00:00-05:00,289.219551874488,293.88520262712257,275.07277633181474,275.7821350097656,49806400,0.0,0
2022-01-06 00:00:00-05:00,276.1417753780013,284.11433127511134,270.3971471454183,281.5167541503906,45418600,0.0,0
2022-01-07 00:00:00-05:00,281.14707308861375,283.95444517455195,270.3172049139608,272.2154235839844,40993900,0.0,0
2022-01-10 00:00:00-05:00,265.561667531756,274.4333763690054,256.20042622804533,273.7440185546875,59468100,0.0,0
2022-01-11 00:00:00-05:00,272.9747685946255,280.38782000345236,268.1392936203898,277.91015625,40408900,0.0,0
2022-01-12 00:00:00-05:00,280.4077813974426,285.68284703556446,275.8220430373735,279.7283935546875,38341300,0.0,0
2022-01-13 00:00:00-05:00,283.5248952848576,284.5339310222699,264.7324698028853,265.5017395019531,54017100,0.0,0
2022-01-14 00:00:00-05:00,262.75428899268326,271.71590987865034,261.8551359266433,269.1683044433594,39583200,0.0,0
2022-01-18 00:00:00-05:00,262.35466635221087,266.1311335856628,257.45925038130156,258.7879943847656,42427000,0.0,0
2022-01-19 00:00:00-05:00,260.5463777662793,265.1820272105723,250.28596776144974,250.43582153320312,48831500,0.0,0
2022-01-20 00:00:00-05:00,252.8035958274239,255.55102669594785,240.5550549706911,241.27438354492188,43518100,0.0,0
2022-01-21 00:00:00-05:00,234.85041160281534,247.99810631890614,232.41268854235798,233.5216522216797,71895800,0.0,0
2022-01-24 00:00:00-05:00,223.0913846796281,233.58157503843947,208.68485841620455,233.50164794921875,91398200,0.0,0
2022-01-25 00:00:00-05:00,225.24937559701357,229.2156526857255,219.79446977588975,223.0314483642578,66461600,0.0,0
2022-01-26 00:00:00-05:00,232.18288376886827,240.34526469787411,222.79167142973353,227.50726318359375,75595900,0.0,0
2022-01-27 00:00:00-05:00,235.45981937326593,239.72583458865103,216.54751118124886,219.23500061035156,57335300,0.0,0
2022-01-28 00:00:00-05:00,219.91435166247206,228.36645475537728,212.76105235956808,228.18661499023438,54377400,0.0,0
2022-01-31 00:00:00-05:00,231.60343013557835,244.86102169940523,230.3046416080086,244.63124084472656,56468000,0.0,0
2022-02-01 00:00:00-05:00,250.8054608908584,251.21508150985306,238.67680321253735,246.1498260498047,51892500,0.0,0
2022-02-02 00:00:00-05:00,257.6990363586485,257.92883247002186,245.30062605135487,252.18418884277344,54341900,0.0,0
2022-02-03 00:00:00-05:00,244.35151299426295,250.53573267973252,237.57784815078637,239.2562713623047,41017800,0.0,0
2022-02-04 00:00:00-05:00,239.49605478563564,246.11986591761206,236.09923716359015,242.9628143310547,35482900,0.0,0
2022-02-07 00:00:00-05:00,243.49230903490368,251.58474781491094,241.79390028631298,247.04898071289062,37686800,0.0,0
2022-02-08 00:00:00-05:00,243.36242056712504,252.06428989226083,239.57596811048546,250.84542846679688,41035900,0.0,0
2022-02-09 00:00:00-05:00,255.98060823884586,267.0003014046657,253.2931191363772,266.80047607421875,52428200,0.0,0
2022-02-10 00:00:00-05:00,259.7071732914339,268.99847326426544,255.76085108877234,257.9987487792969,51320000,0.0,0
2022-02-11 00:00:00-05:00,258.9179041757694,261.2756848999461,237.50791551053047,239.2662811279297,60547200,0.0,0
2022-02-14 00:00:00-05:00,239.1163923130218,248.5176046543111,237.32807133285286,242.4432830810547,44042400,0.0,0
2022-02-15 00:00:00-05:00,249.25692084232972,265.2020170086387,247.60845319893798,264.7024841308594,69986900,0.0,0
2022-02-16 00:00:00-05:00,262.34466998934556,265.5716633176818,255.2812831082787,264.8623046875,73267600,0.0,0
2022-02-17 00:00:00-05:00,256.0605379862185,257.6091081828262,241.42423093473792,244.84104919433594,81059500,0.0,0
2022-02-18 00:00:00-05:00,246.4495364956856,249.62657356718216,230.7841925604722,236.19912719726562,76125500,0.0,0
2022-02-22 00:00:00-05:00,230.1348015621888,240.41518141994428,229.7851224519485,233.6814727783203,63342200,0.0,0
2022-02-23 00:00:00-05:00,237.79766474510419,241.3243660777744,222.8016761475197,223.66087341308594,56651100,0.0,0
