Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-12-01 00:00:00-05:00,24.010000228881836,35.0,22.040000915527344,31.860000610351562,1298984584,0,0
2018-03-01 00:00:00-05:00,31.950000762939453,36.79999923706055,26.600000381469727,34.70000076293945,1715902813,0,0
2018-06-01 00:00:00-04:00,35.13999938964844,47.790000915527344,31.06999969482422,35.18000030517578,2123394492,0,0
2018-09-01 00:00:00-04:00,35.18000030517578,35.637298583984375,26.190000534057617,31.450000762939453,1511640565,0,0
2018-12-01 00:00:00-05:00,32.2400016784668,37.1349983215332,26.260000228881836,30.780000686645508,1322728087,0,0
2019-03-01 00:00:00-05:00,31.170000076293945,40.91999816894531,29.40999984741211,36.439998626708984,995969004,0,0
2019-06-01 00:00:00-04:00,36.45000076293945,43.47999954223633,34.040000915527344,42.650001525878906,851589879,0,0
2019-09-01 00:00:00-04:00,42.650001525878906,45.85499954223633,28.6299991607666,30.90999984741211,950093402,0,0
2019-12-01 00:00:00-05:00,30.90999984741211,39.63999938964844,29.479999542236328,33.20000076293945,1007488521,0,0
2020-03-01 00:00:00-05:00,36.0,36.86000061035156,20.0,30.969999313354492,1503556787,0,0
2020-06-01 00:00:00-04:00,31.059999465942383,41.33000183105469,28.229999542236328,40.58000183105469,1309144821,0,0
2020-09-01 00:00:00-04:00,40.61000061035156,52.93000030517578,38.099998474121094,46.5099983215332,1177784803,0,0
2020-12-01 00:00:00-05:00,46.7599983215332,80.75,44.400001525878906,77.05999755859375,1176541771,0,0
2021-03-01 00:00:00-05:00,78.36000061035156,78.7300033569336,49.1150016784668,58.0,1215865936,0,0
2021-06-01 00:00:00-04:00,58.20000076293945,73.33999633789062,55.83000183105469,64.5,799763836,0,0
2021-09-01 00:00:00-04:00,64.6500015258789,68.41000366210938,43.0,43.939998626708984,926448301,0,0
2021-12-01 00:00:00-05:00,44.90999984741211,48.220001220703125,31.299999237060547,35.54999923706055,1119832072,0,0
2022-03-01 00:00:00-05:00,35.5099983215332,54.56999969482422,31.950000762939453,39.599998474121094,3378245609,0,0
2022-06-01 00:00:00-04:00,39.79999923706055,45.0,32.52000045776367,38.75,924053374,0,0
2022-09-01 00:00:00-04:00,38.63999938964844,54.0,38.060001373291016,53.70000076293945,905929241,0,0
