,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-06-21 09:30:00-04:00,355.0199890136719,369.3999938964844,353.510009765625,368.8299865722656,1187991,0,0
2022-06-21 10:30:00-04:00,368.8299865722656,370.45001220703125,366.2900085449219,368.0799865722656,394913,0,0
2022-06-21 11:30:00-04:00,368.2550048828125,371.1000061035156,367.3699951171875,369.9800109863281,429404,0,0
2022-06-21 12:30:00-04:00,370.1199951171875,372.7950134277344,368.3550109863281,368.3550109863281,578196,0,0
2022-06-21 13:30:00-04:00,368.510009765625,368.8949890136719,362.20001220703125,362.54998779296875,581635,0,0
2022-06-21 14:30:00-04:00,362.7300109863281,365.05999755859375,362.0400085449219,364.04998779296875,603347,0,0
2022-06-21 15:30:00-04:00,364.1000061035156,365.9750061035156,361.82000732421875,363.0899963378906,738819,0,0
2022-06-22 09:30:00-04:00,360.7900085449219,371.0,358.2228088378906,369.6000061035156,693500,0,0
2022-06-22 10:30:00-04:00,369.5199890136719,370.7799987792969,367.54998779296875,369.5199890136719,302696,0,0
2022-06-22 11:30:00-04:00,369.4100036621094,370.8599853515625,366.38751220703125,369.1400146484375,323580,0,0
2022-06-22 12:30:00-04:00,369.0899963378906,371.7077941894531,368.9200134277344,371.17999267578125,199492,0,0
2022-06-22 13:30:00-04:00,371.20001220703125,372.54998779296875,369.6600036621094,369.8299865722656,280771,0,0
2022-06-22 14:30:00-04:00,369.92498779296875,370.1676940917969,366.1000061035156,366.5400085449219,254431,0,0
2022-06-22 15:30:00-04:00,366.489990234375,366.92999267578125,363.5,365.3299865722656,472686,0,0
2022-06-23 11:30:00-04:00,373.3275146484375,373.7099914550781,371.3299865722656,372.5474853515625,1088881,0,0
2022-06-23 12:30:00-04:00,372.3800048828125,372.6675109863281,370.0,370.1650085449219,215484,0,0
2022-06-23 13:30:00-04:00,370.2799987792969,374.2300109863281,370.2799987792969,374.04998779296875,264584,0,0
2022-06-23 14:30:00-04:00,374.0,376.989990234375,373.9750061035156,375.1600036621094,236206,0,0
2022-06-23 15:30:00-04:00,375.17999267578125,377.8399963378906,375.17999267578125,376.6300048828125,382016,0,0
2022-06-24 09:30:00-04:00,380.6400146484375,383.5199890136719,378.3599853515625,382.1099853515625,522918,0,0
