Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-17 09:30:00-05:00,183.9600067138672,186.16000366210938,183.30999755859375,185.92999267578125,3453396,0,0
2022-11-17 09:32:00-05:00,185.9199981689453,185.97000122070312,183.33810424804688,183.5,827218,0,0
2022-11-17 09:34:00-05:00,183.4897003173828,184.97999572753906,182.89999389648438,184.88499450683594,986914,0,0
2022-11-17 09:36:00-05:00,184.9199981689453,185.42999267578125,183.3000030517578,183.5,606253,0,0
2022-11-17 09:38:00-05:00,183.52789306640625,184.44000244140625,183.41000366210938,184.02999877929688,403282,0,0
2022-11-17 09:40:00-05:00,184.08999633789062,185.30990600585938,183.69290161132812,184.6197967529297,709318,0,0
2022-11-17 09:42:00-05:00,184.6833953857422,184.69949340820312,183.49000549316406,184.14999389648438,575865,0,0
2022-11-17 09:44:00-05:00,184.16000366210938,185.0800018310547,183.9499969482422,184.95050048828125,658693,0,0
2022-11-17 09:46:00-05:00,184.99989318847656,185.42999267578125,184.5500030517578,184.80999755859375,549986,0,0
2022-11-17 09:48:00-05:00,184.79550170898438,185.1999969482422,184.42999267578125,184.9600067138672,511820,0,0
2022-11-17 09:50:00-05:00,184.9600067138672,185.13999938964844,184.49989318847656,184.7803955078125,397865,0,0
2022-11-17 09:52:00-05:00,184.80999755859375,184.99000549316406,184.02999877929688,184.50999450683594,495982,0,0
2022-11-17 09:54:00-05:00,184.54820251464844,184.9499969482422,184.3000946044922,184.9499969482422,401211,0,0
2022-11-17 09:56:00-05:00,184.9499969482422,185.1300048828125,183.4499969482422,183.4600067138672,777645,0,0
2022-11-17 09:58:00-05:00,183.45989990234375,183.89999389648438,183.30999755859375,183.61000061035156,439933,0,0
2022-11-17 10:00:00-05:00,183.59559631347656,183.8800048828125,183.11000061035156,183.5198974609375,542345,0,0
2022-11-17 10:02:00-05:00,183.49000549316406,183.5500030517578,182.7200927734375,183.4113006591797,779155,0,0
2022-11-17 10:04:00-05:00,183.39999389648438,184.13999938964844,183.22999572753906,183.42999267578125,573439,0,0
2022-11-17 10:06:00-05:00,183.41000366210938,183.47000122070312,182.58999633789062,183.2781982421875,706278,0,0
2022-11-17 10:08:00-05:00,183.24000549316406,183.39999389648438,182.9199981689453,183.0012969970703,309220,0,0
2022-11-17 10:10:00-05:00,182.9521026611328,183.31539916992188,182.69000244140625,182.964599609375,477599,0,0
