Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-12 09:30:00-05:00,245.4199981689453,252.16000366210938,245.4199981689453,251.1855010986328,4557595,0,0
2022-12-12 10:00:00-05:00,251.2100067138672,251.30189514160156,250.16000366210938,250.7799072265625,2321822,0,0
2022-12-12 10:30:00-05:00,250.77999877929688,250.77999877929688,248.7899932861328,249.75,2250004,0,0
2022-12-12 11:00:00-05:00,249.76499938964844,250.90499877929688,249.76499938964844,250.36000061035156,1699491,0,0
2022-12-12 11:30:00-05:00,250.3800048828125,250.58999633789062,249.6199951171875,250.35000610351562,1217998,0,0
2022-12-12 12:00:00-05:00,250.35000610351562,250.39999389648438,249.69000244140625,249.88999938964844,1181479,0,0
2022-12-12 12:30:00-05:00,249.875,250.41700744628906,249.74000549316406,250.23500061035156,1008821,0,0
2022-12-12 13:00:00-05:00,250.22999572753906,250.89999389648438,249.71600341796875,250.2449951171875,1149816,0,0
2022-12-12 13:30:00-05:00,250.22999572753906,250.67999267578125,250.13999938964844,250.36000061035156,945469,0,0
2022-12-12 14:00:00-05:00,250.3699951171875,250.5299072265625,249.91000366210938,250.14500427246094,1003104,0,0
2022-12-12 14:30:00-05:00,250.14999389648438,251.16000366210938,249.74000549316406,251.0,1141903,0,0
2022-12-12 15:00:00-05:00,251.00999450683594,251.50160217285156,250.75999450683594,251.25,1835519,0,0
2022-12-12 15:30:00-05:00,251.25999450683594,252.5399932861328,250.8000030517578,252.52999877929688,3279714,0,0
2022-12-13 09:30:00-05:00,261.69000244140625,263.9150085449219,260.8699951171875,262.32000732421875,6529159,0,0
2022-12-13 10:00:00-05:00,262.3399963378906,262.5199890136719,258.82000732421875,259.6300048828125,3390867,0,0
2022-12-13 10:30:00-05:00,259.6099853515625,260.5,258.3999938964844,259.9100036621094,2516356,0,0
2022-12-13 11:00:00-05:00,259.95001220703125,261.2799987792969,259.3800048828125,259.94500732421875,2436429,0,0
2022-12-13 11:30:00-05:00,259.9599914550781,261.20001220703125,257.32000732421875,257.95001220703125,2364421,0,0
2022-12-13 12:00:00-05:00,257.95001220703125,258.3699951171875,253.9600067138672,254.22999572753906,2221997,0,0
2022-12-13 12:30:00-05:00,254.2100067138672,255.3300018310547,253.07000732421875,254.6699981689453,1880882,0,0
2022-12-13 13:00:00-05:00,254.6300048828125,255.63999938964844,253.50999450683594,255.49240112304688,1583312,0,0
2022-12-13 13:30:00-05:00,255.47999572753906,256.0,254.66000366210938,255.6300048828125,1034717,0,0
2022-12-13 14:00:00-05:00,255.60000610351562,256.0,255.0399932861328,255.9600067138672,1130056,0,0
2022-12-13 14:30:00-05:00,255.9499969482422,257.4689025878906,255.55999755859375,255.94000244140625,1418429,0,0
2022-12-13 15:00:00-05:00,255.94000244140625,256.1050109863281,254.55999755859375,255.78500366210938,1675949,0,0
2022-12-13 15:30:00-05:00,255.77999877929688,258.0,255.67999267578125,256.95001220703125,4277235,0,0
2022-12-14 09:30:00-05:00,257.1300048828125,260.8299865722656,256.9200134277344,260.6099853515625,3257855,0,0
2022-12-14 10:00:00-05:00,260.57000732421875,261.0,259.8251037597656,260.8599853515625,1811405,0,0
2022-12-14 10:30:00-05:00,260.8500061035156,261.1299133300781,260.04998779296875,260.6499938964844,1375764,0,0
2022-12-14 11:00:00-05:00,260.67999267578125,261.70001220703125,260.4700927734375,261.6700134277344,2394661,0,0
2022-12-14 11:30:00-05:00,261.6600036621094,262.5880126953125,261.3699951171875,261.82501220703125,1557103,0,0
2022-12-14 12:00:00-05:00,261.80499267578125,261.82000732421875,260.7799987792969,261.05999755859375,1258591,0,0
2022-12-14 12:30:00-05:00,261.04998779296875,261.42999267578125,260.3985900878906,260.8599853515625,1307670,0,0
2022-12-14 13:00:00-05:00,260.8699951171875,261.7349853515625,260.45831298828125,261.1000061035156,1469429,0,0
2022-12-14 13:30:00-05:00,261.0899963378906,262.06170654296875,261.06500244140625,261.510009765625,1326918,0,0
2022-12-14 14:00:00-05:00,261.510009765625,261.510009765625,256.6099853515625,257.8299865722656,3991566,0,0
2022-12-14 14:30:00-05:00,257.80499267578125,257.9700012207031,254.30999755859375,256.6494140625,3913941,0,0
2022-12-14 15:00:00-05:00,256.70001220703125,260.5400085449219,256.2099914550781,256.7699890136719,3157792,0,0
2022-12-14 15:30:00-05:00,256.7300109863281,258.7699890136719,255.75,257.1700134277344,3800658,0,0
2022-12-15 09:30:00-05:00,253.72000122070312,254.1999969482422,250.89500427246094,251.25,3619611,0,0
2022-12-15 10:00:00-05:00,251.25999450683594,251.60000610351562,250.19000244140625,250.66000366210938,2273433,0,0
2022-12-15 10:30:00-05:00,250.63999938964844,251.25,249.5500030517578,249.79490661621094,1994185,0,0
2022-12-15 11:00:00-05:00,249.7899932861328,250.25,248.50999450683594,249.25,1719372,0,0
2022-12-15 11:30:00-05:00,249.22999572753906,249.43499755859375,248.3800048828125,248.6190948486328,1374903,0,0
2022-12-15 12:00:00-05:00,248.5800018310547,249.3300018310547,248.44000244140625,248.88999938964844,1314089,0,0
