Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-01 00:00:00-05:00,297.83497749339966,306.78550208838175,208.65930849119243,243.5923614501953,2132643400.0,0.0,0
2022-03-01 00:00:00-05:00,242.6830710855049,289.1895707202607,155.52456737872708,186.54556274414062,3659201000.0,0.0,0
2022-03-02 00:00:00-05:00,,,,,,0.04,0
2022-06-01 00:00:00-04:00,187.09696342388145,196.04012301874835,140.44262982656886,150.82469177246094,3318891500.0,0.0,0
2022-06-08 00:00:00-04:00,,,,,,0.04,0
2022-09-01 00:00:00-04:00,142.01144790135098,169.88602948606163,108.07022216406477,169.13644409179688,3627964700.0,0.0,0
2022-09-07 00:00:00-04:00,,,,,,0.04,0
2022-11-30 00:00:00-05:00,,,,,,0.04,0
2022-12-01 00:00:00-05:00,169.99000549316406,187.89999389648438,156.6699981689453,165.7100067138672,546732300.0,0.0,0
2022-12-16 00:00:00-05:00,168.64199829101562,170.3800048828125,164.10000610351562,165.7100067138672,45205842.0,0.0,0
