Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-12 09:30:00-05:00,334.5,334.989990234375,333.55999755859375,333.75,218455,0,0
2022-12-12 09:32:00-05:00,333.75,334.32000732421875,333.17999267578125,334.32000732421875,15991,0,0
2022-12-12 09:34:00-05:00,333.8599853515625,334.739990234375,333.1300048828125,334.56500244140625,28847,0,0
2022-12-12 09:36:00-05:00,330.6400146484375,334.7449951171875,330.6400146484375,333.760009765625,16152,0,0
2022-12-12 09:38:00-05:00,333.760009765625,333.8999938964844,333.19000244140625,333.6499938964844,19072,0,0
2022-12-12 09:40:00-05:00,333.510009765625,333.510009765625,332.6600036621094,333.06500244140625,20375,0,0
2022-12-12 09:42:00-05:00,333.06500244140625,333.3599853515625,332.6499938964844,333.0,15614,0,0
2022-12-12 09:44:00-05:00,332.94000244140625,333.6600036621094,332.67999267578125,333.5,16305,0,0
2022-12-12 09:46:00-05:00,333.4700012207031,334.3500061035156,333.45001220703125,334.06500244140625,28404,0,0
2022-12-12 09:48:00-05:00,334.0899963378906,336.44000244140625,334.0899963378906,336.44000244140625,11055,0,0
2022-12-12 09:50:00-05:00,336.6099853515625,336.8799133300781,336.2300109863281,336.30499267578125,14250,0,0
2022-12-12 09:52:00-05:00,336.75,337.6300048828125,336.4700012207031,336.9800109863281,20053,0,0
2022-12-12 09:54:00-05:00,337.0299987792969,337.20001220703125,336.5400085449219,337.0299987792969,15837,0,0
2022-12-12 09:56:00-05:00,336.67999267578125,336.9549865722656,336.42999267578125,336.6400146484375,15328,0,0
2022-12-12 09:58:00-05:00,336.5559997558594,336.5559997558594,335.8500061035156,335.8500061035156,14037,0,0
2022-12-12 10:00:00-05:00,336.1600036621094,336.2998046875,335.57000732421875,335.7149963378906,9324,0,0
2022-12-12 10:02:00-05:00,335.5400085449219,336.04998779296875,335.42498779296875,335.8599853515625,8655,0,0
2022-12-12 10:04:00-05:00,335.6700134277344,335.9800109863281,335.54998779296875,335.54998779296875,7955,0,0
2022-12-12 10:06:00-05:00,335.6199951171875,335.989990234375,335.5199890136719,335.8699951171875,8118,0,0
2022-12-12 10:08:00-05:00,335.760009765625,335.8299865722656,335.43499755859375,335.8299865722656,5859,0,0
2022-12-12 10:10:00-05:00,335.45001220703125,335.4800109863281,335.19000244140625,335.4800109863281,8938,0,0
2022-12-12 10:12:00-05:00,335.4800109863281,336.3599853515625,335.4800109863281,336.2950134277344,10810,0,0
2022-12-12 10:14:00-05:00,336.1199951171875,336.17999267578125,335.7699890136719,336.17999267578125,8227,0,0
2022-12-12 10:16:00-05:00,336.17999267578125,336.19000244140625,335.760009765625,335.9200134277344,10206,0,0
2022-12-12 10:18:00-05:00,335.92498779296875,336.5249938964844,335.92498779296875,336.05999755859375,6760,0,0
2022-12-12 10:20:00-05:00,336.0,336.3699951171875,335.8399963378906,336.2449951171875,6883,0,0
2022-12-12 10:22:00-05:00,336.3999938964844,336.6300048828125,336.3399963378906,336.3399963378906,5180,0,0
2022-12-12 10:24:00-05:00,336.5799865722656,336.6864013671875,336.3399963378906,336.3399963378906,6987,0,0
2022-12-12 10:26:00-05:00,336.4150085449219,336.8999938964844,336.2799987792969,336.8999938964844,13986,0,0
2022-12-12 10:28:00-05:00,336.8599853515625,337.1700134277344,336.79998779296875,337.07000732421875,16707,0,0
2022-12-12 10:30:00-05:00,336.8900146484375,336.8900146484375,336.1449890136719,336.1499938964844,9496,0,0
2022-12-12 10:32:00-05:00,336.17498779296875,336.6600036621094,336.1000061035156,336.2850036621094,11065,0,0
2022-12-12 10:34:00-05:00,336.30499267578125,336.760009765625,336.19000244140625,336.760009765625,8248,0,0
2022-12-12 10:36:00-05:00,336.875,336.875,336.6400146484375,336.7699890136719,7319,0,0
2022-12-12 10:38:00-05:00,336.9100036621094,336.9100036621094,336.3599853515625,336.5450134277344,12392,0,0
2022-12-12 10:40:00-05:00,336.67999267578125,336.760009765625,335.7900085449219,335.7900085449219,15121,0,0
2022-12-12 10:42:00-05:00,335.67999267578125,336.29998779296875,335.6700134277344,336.29998779296875,6312,0,0
2022-12-12 10:44:00-05:00,336.1600036621094,336.5299987792969,336.1600036621094,336.3500061035156,6370,0,0
2022-12-12 10:46:00-05:00,336.42950439453125,336.7099914550781,336.260009765625,336.70001220703125,14695,0,0
2022-12-12 10:48:00-05:00,336.7749938964844,336.8500061035156,335.70220947265625,335.95001220703125,10593,0,0
2022-12-12 10:50:00-05:00,335.9700012207031,335.989990234375,335.6199951171875,335.9549865722656,6326,0,0
2022-12-12 10:52:00-05:00,336.0,336.0921936035156,335.87750244140625,335.95001220703125,6632,0,0
2022-12-12 10:54:00-05:00,336.05999755859375,336.32000732421875,335.87939453125,336.1199951171875,8918,0,0
2022-12-12 10:56:00-05:00,336.1499938964844,336.25,335.7300109863281,335.80999755859375,5952,0,0
2022-12-12 10:58:00-05:00,335.67999267578125,335.989990234375,335.67999267578125,335.8699951171875,6483,0,0
