Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-12-01 00:00:00-05:00,53.30400085449219,53.92449951171875,52.23849868774414,52.31999969482422,193396000,0,0
2018-01-01 00:00:00-05:00,52.41699981689453,59.34450149536133,52.26150131225586,58.49700164794922,574768000,0,0
2018-02-01 00:00:00-05:00,58.13050079345703,58.70000076293945,49.62799835205078,55.23649978637695,847640000,0,0
2018-03-01 00:00:00-05:00,55.39350128173828,58.852500915527344,49.03200149536133,51.589500427246094,907066000,0,0
2018-04-01 00:00:00-04:00,51.14099884033203,54.708248138427734,49.51850128173828,50.86650085449219,834318000,0,0
2018-05-01 00:00:00-04:00,50.68299865722656,55.537498474121094,50.31449890136719,54.2495002746582,636988000,0,0
2018-06-01 00:00:00-04:00,54.967498779296875,59.314300537109375,54.800498962402344,55.782501220703125,641920000,0,0
2018-07-01 00:00:00-04:00,54.95000076293945,63.69449996948242,54.689998626708984,60.862998962402344,638802000,0,0
2018-08-01 00:00:00-04:00,61.400001525878906,62.82500076293945,59.4119987487793,60.90950012207031,576168000,0,0
2018-09-01 00:00:00-04:00,60.2135009765625,60.64950180053711,57.34550094604492,59.673500061035156,577248000,0,0
2018-10-01 00:00:00-04:00,59.99449920654297,60.49800109863281,49.791500091552734,53.8385009765625,969894000,0,0
2018-11-01 00:00:00-04:00,53.790000915527344,54.778499603271484,49.80099868774414,54.721500396728516,734702000,0,0
2018-12-01 00:00:00-05:00,56.15700149536133,56.23249816894531,48.50550079345703,51.78049850463867,805152000,0,0
2019-01-01 00:00:00-05:00,50.82849884033203,55.86650085449219,50.70349884033203,55.81850051879883,614280000,0,0
2019-02-01 00:00:00-05:00,55.619998931884766,57.349998474121094,54.29999923706055,55.99599838256836,578654000,0,0
2019-03-01 00:00:00-05:00,56.244998931884766,61.589500427246094,56.165000915527344,58.66550064086914,632186000,0,0
2019-04-01 00:00:00-04:00,59.20500183105469,64.4635009765625,58.75,59.42399978637695,557104000,0,0
2019-05-01 00:00:00-04:00,59.40250015258789,59.54249954223633,55.00899887084961,55.18149948120117,666348000,0,0
2019-06-01 00:00:00-04:00,53.275001525878906,56.205501556396484,51.25,54.045501708984375,681936000,0,0
2019-07-01 00:00:00-04:00,54.900001525878906,63.27750015258789,54.685150146484375,60.83399963378906,658972000,0,0
2019-08-01 00:00:00-04:00,60.701499938964844,61.705501556396484,57.00699996948242,59.404998779296875,577648000,0,0
2019-09-01 00:00:00-04:00,58.85150146484375,62.415000915527344,58.15999984741211,60.95000076293945,537988000,0,0
2019-10-01 00:00:00-04:00,60.95000076293945,64.96549987792969,58.121498107910156,63.00550079345703,575166000,0,0
